"bsm","sbbsm","jczb","bjyz","pdgz","bjjb","sjlx","bz","create_by","create_time","update_by","update_time","delete_flag","zxlx","group_id","plzhbsm","order_num","yzsx","yzxx","max_threshold","min_threshold"
"1864181459968032772","311119683000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.581,1,2024-12-04 13:34:29.581,1,1,1,"1864181459968032770",2,,,,
"1864181459968032771","311119683000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.581,1,2024-12-04 13:34:29.581,1,1,1,"1864181459968032770",1,,,,
"1880768141290823684","29020685300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.568,3206,2025-01-19 08:04:02.568,1,1,1,"1880768141290823682",2,,,,
"1880768141290823683","29020685300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.568,3206,2025-01-19 08:04:02.568,1,1,1,"1880768141290823682",1,,,,
"1864183612640055300",YQ-RQ-01-0117,RQ0101,20.000000,4,3,rq_sjlx_1,,1,2024-12-04 13:43:02.821,1,2024-12-04 13:43:02.821,1,1,1,"1864183612640055298",2,,,,
"1864183612640055299",YQ-RQ-01-0117,RQ0101,0.000000,1,3,rq_sjlx_1,,1,2024-12-04 13:43:02.821,1,2024-12-04 13:43:02.821,1,1,1,"1864183612640055298",1,,,,
"1864180839009648643","311077583000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:01.511,1,2024-12-04 13:32:01.511,1,1,1,"1864180839009648641",2,,,,
"1864180839009648642","311077583000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:01.511,1,2024-12-04 13:32:01.511,1,1,1,"1864180839009648641",1,,,,
"1876501896072691715","24005656",PS0101,40.000000,2,1,ps_sjlx_1,,980,2025-01-07 13:31:30.404,980,2025-01-07 13:31:30.404,1,3,1,"1876501896072691714",1,9999999.999,40.000,,
"1876504425326084098","24005661",PS0101,40.000000,2,1,ps_sjlx_1,,980,2025-01-07 13:41:33.426,980,2025-01-07 13:41:33.426,1,3,1,"1876504425326084097",1,9999999.999,40.000,,
"1868915675834245124","318145723000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.570,725,2024-12-17 15:06:34.570,1,1,1,"1868915675834245122",2,,,,
"1868915675834245123","318145723000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.570,725,2024-12-17 15:06:34.570,1,1,1,"1868915675834245122",1,,,,
"1864181459921895428","311113613000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.578,1,2024-12-04 13:34:29.578,1,1,1,"1864181459921895426",2,,,,
"1864181459921895427","311113613000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.578,1,2024-12-04 13:34:29.578,1,1,1,"1864181459921895426",1,,,,
"1880454257895952388","00000000000000000863569063185524",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:16:46.951,3206,2025-01-18 11:16:46.951,1,1,1,"1880454257895952386",2,,,,
"1880454257895952387","00000000000000000863569063185524",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:16:46.951,3206,2025-01-18 11:16:46.951,1,1,1,"1880454257895952386",1,,,,
"1880454353324793860","28850693299900000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.717,3206,2025-01-18 11:17:09.717,1,1,1,"1880454353324793858",2,,,,
"1880454353324793859","28850693299900000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.717,3206,2025-01-18 11:17:09.717,1,1,1,"1880454353324793858",1,,,,
"1864183611977355268",YQ-RQ-01-0133,RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:43:02.652,1,2024-12-04 13:43:02.652,1,1,1,"1864183611977355266",2,,,,
"1864183611977355267",YQ-RQ-01-0133,RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:43:02.652,1,2024-12-04 13:43:02.652,1,1,1,"1864183611977355266",1,,,,
"1864181460089667587","318148473000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.589,1,2024-12-04 13:34:29.589,1,1,1,"1864181460089667585",2,,,,
"1864181460089667586","318148473000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.589,1,2024-12-04 13:34:29.589,1,1,1,"1864181460089667585",1,,,,
"1880454482970730499","91106728300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.597,3206,2025-01-18 11:17:40.597,1,1,1,"1880454482970730497",2,,,,
"1880454482970730498","91106728300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.597,3206,2025-01-18 11:17:40.597,1,1,1,"1880454482970730497",1,,,,
"1880768141412458499","31103262300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.576,3206,2025-01-19 08:04:02.576,1,1,1,"1880768141412458497",2,,,,
"1880768141412458498","31103262300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.576,3206,2025-01-19 08:04:02.576,1,1,1,"1880768141412458497",1,,,,
"1868915455113179139","311077983000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.965,725,2024-12-17 15:05:41.965,1,1,1,"1868915455113179137",2,,,,
"1868915455113179138","311077983000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.965,725,2024-12-17 15:05:41.965,1,1,1,"1868915455113179137",1,,,,
"1864181049534349316","311095873000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.725,1,2024-12-04 13:32:51.725,1,1,1,"1864181049534349314",2,,,,
"1864181049534349315","311095873000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.725,1,2024-12-04 13:32:51.725,1,1,1,"1864181049534349314",1,,,,
"1864526304481808388",WZGCKRBJ01-7549,RQ0101,20.000000,4,3,rq_sjlx_1,,2570,2024-12-05 12:24:46.908,2570,2024-12-05 12:24:46.908,1,1,1,"1864526304481808386",2,,,,
"1864526304481808387",WZGCKRBJ01-7549,RQ0101,10.000000,1,3,rq_sjlx_1,,2570,2024-12-05 12:24:46.908,2570,2024-12-05 12:24:46.908,1,1,1,"1864526304481808386",1,,,,
"1880454482974924803","91107150300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.598,3206,2025-01-18 11:17:40.598,1,1,1,"1880454482974924801",2,,,,
"1880454482974924802","91107150300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.597,3206,2025-01-18 11:17:40.597,1,1,1,"1880454482974924801",1,,,,
"1868915675670667267","311108463000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.564,725,2024-12-17 15:06:34.564,1,1,1,"1868915675670667265",2,,,,
"1868915675670667266","311108463000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.564,725,2024-12-17 15:06:34.564,1,1,1,"1868915675670667265",1,,,,
"1864181459980615684","318118343000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.582,1,2024-12-04 13:34:29.582,1,1,1,"1864181459980615682",2,,,,
"1864181459980615683","318118343000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.582,1,2024-12-04 13:34:29.582,1,1,1,"1864181459980615682",1,,,,
"1868915675712610307","311119303000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.565,725,2024-12-17 15:06:34.565,1,1,1,"1868915675712610305",2,,,,
"1868915675712610306","311119303000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.565,725,2024-12-17 15:06:34.565,1,1,1,"1868915675712610305",1,,,,
"1864181460047724548","318145863000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.586,1,2024-12-04 13:34:29.586,1,1,1,"1864181460047724546",2,,,,
"1864181460047724547","318145863000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.586,1,2024-12-04 13:34:29.586,1,1,1,"1864181460047724546",1,,,,
"14217709377408028","2012S0131",RQ0101,20.000000,2,2,rq_sjlx_1,,115,,,,1,1,1,"19274553190916777",1,,,,
"26546334661543369","2162S0397",RQ0101,80.000000,4,2,rq_sjlx_1,,115,,,,1,1,1,"42389017529785633",2,,,,
"1864181049425297411","311077983000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.722,1,2024-12-04 13:32:51.722,1,1,1,"1864181049425297409",2,,,,
"1864181049425297410","311077983000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.721,1,2024-12-04 13:32:51.721,1,1,1,"1864181049425297409",1,,,,
"10031180735677481","2012S0131",RQ0101,80.000000,4,2,rq_sjlx_1,,115,,,,1,1,1,"19274553190916777",2,,,,
"1862363088876009","19C2S0238",RQ0101,80.000000,2,1,rq_sjlx_1,,115,,,,1,1,1,"687501728534698486",1,,,,
"38474304042756557","2162S0397",RQ0101,80.000000,2,1,rq_sjlx_1,,115,,,,1,1,1,"73947520181536674",1,,,,
"1868915675762941955","318133293000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.568,725,2024-12-17 15:06:34.568,1,1,1,"1868915675762941953",2,,,,
"1868915675762941954","318133293000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.568,725,2024-12-17 15:06:34.568,1,1,1,"1868915675762941953",1,,,,
"1864505582392954883",XZGCXLBJ07-110,RQ0101,20.000000,4,3,rq_sjlx_1,,2570,2024-12-05 11:02:26.341,2570,2024-12-05 11:02:26.341,1,1,1,"1864505582392954881",2,,,,
"1864505582392954882",XZGCXLBJ07-110,RQ0101,10.000000,1,3,rq_sjlx_1,,2570,2024-12-05 11:02:26.340,2570,2024-12-05 11:02:26.340,1,1,1,"1864505582392954881",1,,,,
"1864181049546932228","311095893000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.725,1,2024-12-04 13:32:51.725,1,1,1,"1864181049546932226",2,,,,
"1864181049546932227","311095893000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.725,1,2024-12-04 13:32:51.725,1,1,1,"1864181049546932226",1,,,,
"1910209845483786243","00000000000000000863569063156632",RQ0101,100.000000,4,1,rq_sjlx_1,,3206,2025-04-10 13:54:51.849,3206,2025-04-10 13:54:51.849,1,1,1,"1910209845483786241",2,,,,
"1910209845483786242","00000000000000000863569063156632",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-04-10 13:54:51.849,3206,2025-04-10 13:54:51.849,1,1,1,"1910209845483786241",1,,,,
"687152049504220486","2012S0131",RQ0101,80.000000,2,1,rq_sjlx_1,,115,,,,1,1,1,"62326697818934917",1,,,,
"1868915455188676611","311095973000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.969,725,2024-12-17 15:05:41.969,1,1,1,"1868915455188676609",2,,,,
"1868915455188676610","311095973000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.969,725,2024-12-17 15:05:41.969,1,1,1,"1868915455188676609",1,,,,
"1864505078271086595",XZGCXLBJ01-104,RQ0101,20.000000,4,3,rq_sjlx_1,,2570,2024-12-05 11:00:26.149,2570,2024-12-05 11:00:26.149,1,1,1,"1864505078271086593",2,,,,
"1864505078271086594",XZGCXLBJ01-104,RQ0101,10.000000,1,3,rq_sjlx_1,,2570,2024-12-05 11:00:26.148,2570,2024-12-05 11:00:26.148,1,1,1,"1864505078271086593",1,,,,
"1864180839001260035","311076943000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:01.511,1,2024-12-04 13:32:01.511,1,1,1,"1864180839001260033",2,,,,
"1864180839001260034","311076943000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:01.511,1,2024-12-04 13:32:01.511,1,1,1,"1864180839001260033",1,,,,
"1868915455222231043","311096603000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.971,725,2024-12-17 15:05:41.971,1,1,1,"1868915455222231041",2,,,,
"1868915455222231042","311096603000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.971,725,2024-12-17 15:05:41.971,1,1,1,"1868915455222231041",1,,,,
"1864181460098056195","318148523000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.589,1,2024-12-04 13:34:29.589,1,1,1,"1864181460098056193",2,,,,
"1864181460098056194","318148523000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.589,1,2024-12-04 13:34:29.589,1,1,1,"1864181460098056193",1,,,,
"1910210010575695875","00000000000000000863569063161228",RQ0101,40.000000,4,3,rq_sjlx_1,,3206,2025-04-10 13:55:31.194,3206,2025-04-10 13:55:31.194,1,1,1,"1910210010575695873",2,,,,
"1910210010575695874","00000000000000000863569063161228",RQ0101,20.000000,2,3,rq_sjlx_1,,3206,2025-04-10 13:55:31.194,3206,2025-04-10 13:55:31.194,1,1,1,"1910210010575695873",1,,,,
"1864180838997065731","311076933000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:01.511,1,2024-12-04 13:32:01.511,1,1,1,"1864180838997065729",2,,,,
"1864180838997065730","311076933000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:01.510,1,2024-12-04 13:32:01.510,1,1,1,"1864180838997065729",1,,,,
"1864181049655984131","311104533000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.731,1,2024-12-04 13:32:51.731,1,1,1,"1864181049655984129",2,,,,
"1864181049655984130","311104533000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.731,1,2024-12-04 13:32:51.731,1,1,1,"1864181049655984129",1,,,,
"1880454410262433796","29020685300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:17:23.267,3206,2025-01-18 11:17:23.267,1,1,1,"1880454410262433794",2,,,,
"1880454410262433795","29020685300000000000000000000000",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:17:23.267,3206,2025-01-18 11:17:23.267,1,1,1,"1880454410262433794",1,,,,
"1880454482928787459","45000688299800000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.595,3206,2025-01-18 11:17:40.595,1,1,1,"1880454482928787457",2,,,,
"1880454482928787458","45000688299800000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.595,3206,2025-01-18 11:17:40.595,1,1,1,"1880454482928787457",1,,,,
"1864181048901009411","311078053000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.580,1,2024-12-04 13:32:51.580,1,1,1,"1864181048901009410",1,,,,
"1864181048913592322","311078153000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.580,1,2024-12-04 13:32:51.580,1,1,1,"1864181048913592321",1,,,,
"1864181048917786626","311078173000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.580,1,2024-12-04 13:32:51.580,1,1,1,"1864181048917786625",1,,,,
"1864181048921980931","311078223000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.580,1,2024-12-04 13:32:51.580,1,1,1,"1864181048921980930",1,,,,
"1864181048926175234","311078243000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.580,1,2024-12-04 13:32:51.580,1,1,1,"1864181048926175233",1,,,,
"1864181048930369539","311078263000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.580,1,2024-12-04 13:32:51.580,1,1,1,"1864181048930369538",1,,,,
"1864181048934563843","311078283000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.581,1,2024-12-04 13:32:51.581,1,1,1,"1864181048934563842",1,,,,
"1864181048942952451","311095583000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.581,1,2024-12-04 13:32:51.581,1,1,1,"1864181048942952450",1,,,,
"1864181048951341058","311095753000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.581,1,2024-12-04 13:32:51.581,1,1,1,"1864181048951341057",1,,,,
"1864181048959729666","311095873000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.581,1,2024-12-04 13:32:51.581,1,1,1,"1864181048959729665",1,,,,
"1864181048963923971","311095893000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.581,1,2024-12-04 13:32:51.581,1,1,1,"1864181048963923970",1,,,,
"1864181048980701186","311095973000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.582,1,2024-12-04 13:32:51.582,1,1,1,"1864181048980701185",1,,,,
"1864181048984895490","311095983000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.582,1,2024-12-04 13:32:51.582,1,1,1,"1864181048984895489",1,,,,
"1864181048993284099","311096023000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.582,1,2024-12-04 13:32:51.582,1,1,1,"1864181048993284098",1,,,,
"1864181049001672707","311096183000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.582,1,2024-12-04 13:32:51.582,1,1,1,"1864181049001672706",1,,,,
"1864181049005867011","311096283000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.582,1,2024-12-04 13:32:51.582,1,1,1,"1864181049005867010",1,,,,
"1864181049010061314","311096463000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.583,1,2024-12-04 13:32:51.583,1,1,1,"1864181049010061313",1,,,,
"1864181049014255618","311096593000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.583,1,2024-12-04 13:32:51.583,1,1,1,"1864181049014255617",1,,,,
"1864181049018449922","311096603000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.583,1,2024-12-04 13:32:51.583,1,1,1,"1864181049018449921",1,,,,
"1864181049026838530","311102993000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.583,1,2024-12-04 13:32:51.583,1,1,1,"1864181049026838529",1,,,,
"1864181049035227139","311103073000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.583,1,2024-12-04 13:32:51.583,1,1,1,"1864181049035227138",1,,,,
"1864181576158662659","318161773000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:57.277,1,2024-12-04 13:34:57.277,1,1,1,"1864181576158662658",1,,,,
"1864181576162856962","318162943000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:57.277,1,2024-12-04 13:34:57.277,1,1,1,"1864181576162856961",1,,,,
"1864181576175439875","876813568f3f4c1482f99fa3015841ca",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:57.278,1,2024-12-04 13:34:57.278,1,1,1,"1864181576175439874",1,,,,
"1864180435366612995","1000000000000264807",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:30:25.290,1,2024-12-04 13:30:25.290,1,1,1,"1864180435366612994",1,,,,
"1864180838456000515","311077783000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.371,1,2024-12-04 13:32:01.371,1,1,1,"1864180838456000514",1,,,,
"1864180838460194818","311077793000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.371,1,2024-12-04 13:32:01.371,1,1,1,"1864180838460194817",1,,,,
"1864180838464389123","311077823000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.372,1,2024-12-04 13:32:01.372,1,1,1,"1864180838464389122",1,,,,
"1864180838468583427","311077843000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.372,1,2024-12-04 13:32:01.372,1,1,1,"1864180838468583426",1,,,,
"1864180838476972035","311077863000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.372,1,2024-12-04 13:32:01.372,1,1,1,"1864180838476972034",1,,,,
"1864180838481166338","311077873000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.372,1,2024-12-04 13:32:01.372,1,1,1,"1864180838481166337",1,,,,
"1864180838489554946","311077893000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.372,1,2024-12-04 13:32:01.372,1,1,1,"1864180838489554945",1,,,,
"1864180838497943554","311077923000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.373,1,2024-12-04 13:32:01.373,1,1,1,"1864180838497943553",1,,,,
"1864180838497943556","311077933000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.373,1,2024-12-04 13:32:01.373,1,1,1,"1864180838497943555",1,,,,
"1864181049077170178","311104523000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.584,1,2024-12-04 13:32:51.584,1,1,1,"1864181049077170177",1,,,,
"1864181049081364482","311104533000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.584,1,2024-12-04 13:32:51.584,1,1,1,"1864181049081364481",1,,,,
"1864181049085558786","311104563000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.585,1,2024-12-04 13:32:51.585,1,1,1,"1864181049085558785",1,,,,
"1864181459284361218","311108533000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.427,1,2024-12-04 13:34:29.427,1,1,1,"1864181459284361217",1,,,,
"1864181459288555523","311113613000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.427,1,2024-12-04 13:34:29.427,1,1,1,"1864181459288555522",1,,,,
"1864181459292749826","311117513000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.427,1,2024-12-04 13:34:29.427,1,1,1,"1864181459292749825",1,,,,
"1864181459301138434","311119303000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.428,1,2024-12-04 13:34:29.428,1,1,1,"1864181459301138433",1,,,,
"1864181459305332738","311119373000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.428,1,2024-12-04 13:34:29.428,1,1,1,"1864181459305332737",1,,,,
"1864181459317915651","311119473000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.429,1,2024-12-04 13:34:29.429,1,1,1,"1864181459317915650",1,,,,
"1864181459322109954","311119513000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.429,1,2024-12-04 13:34:29.429,1,1,1,"1864181459322109953",1,,,,
"1864181459326304258","311119603000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.429,1,2024-12-04 13:34:29.429,1,1,1,"1864181459326304257",1,,,,
"1864181459347275779","318118283000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.430,1,2024-12-04 13:34:29.430,1,1,1,"1864181459347275778",1,,,,
"1864181459351470083","318118343000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.430,1,2024-12-04 13:34:29.430,1,1,1,"1864181459351470082",1,,,,
"1864181459359858691","318131033000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.430,1,2024-12-04 13:34:29.430,1,1,1,"1864181459359858690",1,,,,
"1864181459364052994","318133293000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.430,1,2024-12-04 13:34:29.430,1,1,1,"1864181459364052993",1,,,,
"1864181459376635906","318133613000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.431,1,2024-12-04 13:34:29.431,1,1,1,"1864181459376635905",1,,,,
"1864181459380830210","318133623000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.431,1,2024-12-04 13:34:29.431,1,1,1,"1864181459380830209",1,,,,
"1864181459385024515","318133853000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.431,1,2024-12-04 13:34:29.431,1,1,1,"1864181459385024514",1,,,,
"1864181459393413122","318143433000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.431,1,2024-12-04 13:34:29.431,1,1,1,"1864181459393413121",1,,,,
"1864181459397607427","318143483000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.431,1,2024-12-04 13:34:29.431,1,1,1,"1864181459397607426",1,,,,
"1864181459405996035","318145723000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.432,1,2024-12-04 13:34:29.432,1,1,1,"1864181459405996034",1,,,,
"1864181459414384642","318145783000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.432,1,2024-12-04 13:34:29.432,1,1,1,"1864181459414384641",1,,,,
"1864181459431161859","318145863000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.432,1,2024-12-04 13:34:29.432,1,1,1,"1864181459431161858",1,,,,
"1864181459435356163","318145883000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.432,1,2024-12-04 13:34:29.432,1,1,1,"1864181459435356162",1,,,,
"1864181459443744770","318145933000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.433,1,2024-12-04 13:34:29.433,1,1,1,"1864181459443744769",1,,,,
"1864181459447939074","318145953000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.433,1,2024-12-04 13:34:29.433,1,1,1,"1864181459447939073",1,,,,
"1864181459456327683","318146033000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.433,1,2024-12-04 13:34:29.433,1,1,1,"1864181459456327682",1,,,,
"1864181459473104898","318148473000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.434,1,2024-12-04 13:34:29.434,1,1,1,"1864181459473104897",1,,,,
"1864181459477299202","318148503000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.434,1,2024-12-04 13:34:29.434,1,1,1,"1864181459477299201",1,,,,
"1864181459481493506","318148523000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.434,1,2024-12-04 13:34:29.434,1,1,1,"1864181459481493505",1,,,,
"1864181459485687811","318148543000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.434,1,2024-12-04 13:34:29.434,1,1,1,"1864181459485687810",1,,,,
"1864181459494076418","318148573000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.434,1,2024-12-04 13:34:29.435,1,1,1,"1864181459494076417",1,,,,
